Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Total Transferred (bytes),CO2 (mg),Carbon Rating,Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Near Duplicate Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,Language,HTTP Version,Mobile Alternate Link,Closest Semantically Similar Address,Semantic Similarity Score,No. Semantically Similar,Semantic Relevance Score,URL Encoded Address,Crawl Timestamp
https://sevenroofing.com.au/areas-we-serve/coburg/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Coburg | Roof & Gutter Replacement,61,565,"Ensure a durable roof with expert Roof Repairs in Coburg. We specialise in Roof Restoration, Leak Repair, Gutter & Roof Replacement. Contact Seven Roofing today!",161,1009,,0,Roof Restoration and Repairs – Coburg,37,Roofing Services Available In Coburg,36,Roof Repairs and Painting,25,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/coburg/,,,,,,139126,33161,33161,12.703,,887,160,5.544,66.058,Normal,4.38,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,8219f87df425323ed42984a82ff24da3,0.034,"Thu, 26 Feb 2026 00:43:43 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/coburg/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_commercial_dark.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.135,"Thu, 23 Nov 2023 06:00:38 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_commercial_dark.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/slick-theme.css?ver=1770203543,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,9,,0,0,0,0,0,0,0,0,0,0,,,,,,0.027,"Wed, 04 Feb 2026 11:12:23 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/slick-theme.css?ver=1770203543,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/preston/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Preston | Roof & Gutter Replacement,62,571,"Your go-to choice in Preston for Roofing solutions: Seven Roofing. We offer Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement services. Get a quote!",174,1079,,0,Roof Restoration & Renovation – Preston,39,Roofing Services Available In Preston,37,Roof Repairs and Painting in Preston,36,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/preston/,,,,,,138581,33068,33068,12.668,,870,151,5.762,74.865,Fairly Easy,4.189,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,a25b3178ee6e1a87d0b00924577d9c72,0.544,"Thu, 26 Feb 2026 03:37:36 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/preston/,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/avondale-heights/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Avondale Heights | Roof & Gutter Replacement,71,658,"Seven Roofing specialises in comprehensive Roof services, including Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement in Avondale Heights.",164,1030,,0,Roof Repairs & Restoration – Avondale Heights,45,Roofing Services Available In Avondale Heights,46,Roof Restoration,16,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/avondale-heights/,,,,,,135006,30696,30696,11.759,,647,130,4.977,70.634,Fairly Easy,3.332,1,2,,60,34,0,100,77,34,0,0,0,0,,,,,b43d25ba4d7471567f027a21ca0f7d70,0.669,"Thu, 26 Feb 2026 03:37:35 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/avondale-heights/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/why_you_need.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,94005,94005,94005,36.012,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.181,"Thu, 23 Nov 2023 06:01:42 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/why_you_need.jpg,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/sunshine/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Sunshine | Roof & Gutter Replacement,63,583,"Your go-to choice in Sunshine for Roofing solutions: Seven Roofing. We offer Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement services. Get a quote!",175,1087,,0,Roof Repairs and Restoration Specialists in Sunshine,52,Roofing Services Available In Sunshine,38,Why Choose Us?,14,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/sunshine/,,,,,,133569,30642,30642,11.738,,600,124,4.839,71.499,Fairly Easy,3.164,1,2,,60,34,0,100,77,34,0,0,0,0,,,,,1724c7bbca48986adf30ea6a3c71ce66,0.033,"Thu, 26 Feb 2026 00:43:43 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/sunshine/,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/campbellfield/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Campbellfield | Roof & Gutter Replacement,68,625,"Protect your home with expert Roof Repairs in Campbellfield. We specialise in Roof Restoration, Roof Leak Repair, Gutter & Roof Replacement for lasting durability. Call us!",172,1049,,0,Roof Repairs & Restoration – Campbellfield,42,Roofing Services Available In Campbellfield,43,Roof Cleaning,13,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/campbellfield/,,,,,,135554,31274,31274,11.98,,635,123,5.163,76.36,Fairly Easy,3.25,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,616fdf05889d2e63b55652711aabdf4,0.032,"Thu, 26 Feb 2026 00:43:43 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/campbellfield/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/font-awesome.min.css?ver=1770203543,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,9,,0,0,0,0,0,0,0,0,0,0,,,,,,0.027,"Wed, 04 Feb 2026 11:12:23 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/font-awesome.min.css?ver=1770203543,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_location_ligth.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.12,"Thu, 23 Nov 2023 05:56:24 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_location_ligth.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/bg_footer.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,58765,58765,58765,22.512,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.147,"Thu, 23 Nov 2023 05:59:32 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/bg_footer.jpg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/slick.css?ver=1770203543,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,9,,0,0,0,0,0,0,0,0,0,0,,,,,,0.107,"Wed, 04 Feb 2026 11:12:23 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/slick.css?ver=1770203543,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/vermont/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Vermont | Roof Leak & Gutter Replacement,67,627,"Seven Roofing specialises in comprehensive Roof services, including Roof Repairs, Roof Restoration, Roof Leak Repair & Gutter Replacement in Vermont. Get in touch today!",169,1060,,0,Roof Restoration Vermont,24,Roofing Services Available In Vermont,37,Comprehensive Roof Repairs in Vermont,37,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/vermont/,,,,,,140346,33559,33559,12.856,,1036,169,6.13,77.796,Fairly Easy,4.748,1,2,,59,34,0,100,80,34,0,0,0,0,,,,,9d307679ea4331a71d36cf08fa552852,0.14,"Wed, 25 Feb 2026 17:05:49 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/vermont/,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/northern-suburbs/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Northern Suburbs | Gutter Replacement,64,595,"Seven Roofing specialises in comprehensive Roof services, including Roof Repairs, Roof Restoration, Roof Leak Repair & Gutter Replacement in Northern Suburbs. Call us.",167,1044,,0,Roof Restoration Northern Suburbs,33,Roofing Services Available In Northern Suburbs,46,Comprehensive Roof Repairs in Northern Suburbs,46,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/northern-suburbs/,,,,,,141815,33089,33089,12.676,,1426,214,6.664,75.485,Fairly Easy,6.351,1,2,,60,34,0,100,81,34,0,0,0,0,,,,,507cfdbe0e73e3a7fec75a0ee480c16b,0.143,"Wed, 25 Feb 2026 21:33:24 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/northern-suburbs/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/common.css?ver=1770203543,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,9,,0,0,0,0,0,0,0,0,0,0,,,,,,0.117,"Wed, 04 Feb 2026 11:12:23 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/common.css?ver=1770203543,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_larrow_right_dark.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.024,"Thu, 23 Nov 2023 05:56:24 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_larrow_right_dark.svg,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/heidelberg/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Heidelberg | Roof & Gutter Replacement,65,598,"Experience superior roofing solutions with Seven Roofing. Our skilled team handles Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement in Heidelberg.",173,1078,,0,Roof Repairs & Restoration – Heidelberg,39,Roofing Services Available In Heidelberg,40,Roof Repairs,12,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/heidelberg/,,,,,,137174,32375,32375,12.402,,604,123,4.911,73.13,Fairly Easy,3.074,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,3aa684eb338173c599b4c220d93d4e6a,0.036,"Wed, 25 Feb 2026 17:07:44 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/heidelberg/,26/02/2026 14:37
https://sevenroofing.com.au/contact/,text/html; charset=UTF-8,200,OK,Indexable,,Contact Roof Guttering & Roofing Contractors | Seven Roofing,60,548,"Seven Roofing offers free quotes and fixed pricing across a full range of roofing services. To enquire about roof restoration, roof repairs, or roof gutters, contact us.",169,1004,,0,Contact,7,Contact us today for a free quote,33,Client Reviews,14,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/contact/,,,,,,102725,26145,26145,10.016,,37,12,3.083,100,Very Easy,0.837,1,1,,111,34,0,100,48,32,0,0,0,0,,,,,765943b56bda9c7265f4d11b3ad88cd3,0.436,"Thu, 26 Feb 2026 03:37:37 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/contact/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/roofing_repairs_01-733x422.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,54681,54681,54681,20.947,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.031,"Thu, 23 Nov 2023 06:01:20 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/roofing_repairs_01-733x422.jpg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_paymentplan-1.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.106,"Thu, 23 Nov 2023 05:59:30 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_paymentplan-1.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/text_name.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.102,"Thu, 23 Nov 2023 06:00:21 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/text_name.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_fixedupfront.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.026,"Thu, 23 Nov 2023 05:59:39 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_fixedupfront.svg,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/epping/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Epping | Roof & Gutter Replacement,61,561,"Seven Roofing specialises in comprehensive Roof services, including Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement in Epping. Get in touch!",168,1046,,0,Roof Restoration & Renovation – Epping,38,Roofing Services Available In Epping,36,Roof Repairs and Painting,25,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/epping/,,,,,,136339,31778,31778,12.174,,865,145,5.966,75.885,Fairly Easy,4.144,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,5d508a3073a191d8a83bcf2e5b974e52,0.131,"Wed, 25 Feb 2026 17:10:12 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/epping/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-restorations.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,11771,11771,11771,4.509,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.112,"Thu, 23 Nov 2023 06:06:34 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-restorations.jpg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_call_light.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.111,"Thu, 23 Nov 2023 05:56:24 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/themes/sevenroofing/assets/images/icon_call_light.svg,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/south-morang/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration South Morang | Roof & Gutter Replacement,67,626,"Ensure a durable roof with expert Roof Repairs in South Morang. We specialise in Roof Restoration, Leak Repair, Gutter & Roof Replacement. Contact Seven Roofing today!",167,1052,,0,Professional Roof Repairs – South Morang,40,Roofing Services Available In South Morang,42,Why Work with Us,16,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/south-morang/,,,,,,136059,31967,31967,12.246,,607,123,4.935,73.184,Fairly Easy,3.104,1,2,,60,34,0,100,77,34,0,0,0,0,,,,,2c9932c40916d6d0b271bd96bc58b0c4,0.035,"Thu, 26 Feb 2026 00:43:43 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/south-morang/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2025/03/roofing-gutters-gif.gif,image/gif,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,697503,697503,697503,267.2,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.13,"Wed, 12 Mar 2025 03:01:46 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2025/03/roofing-gutters-gif.gif,26/02/2026 14:37
https://sevenroofing.com.au/services/roof-guttering/,text/html; charset=UTF-8,200,OK,Indexable,,Gutter Replacement Melbourne | Installations & Repairs | Seven Roofing,70,636,"Upgrade your gutters with expert Gutter Replacement Melbourne services. We offer durable, efficient solutions to protect your home from water damage. Call us for a free quote!",175,1087,,0,Gutter Replacement – Melbourne,30,Contact Us Today,16,Why Choose Seven Roofing?,25,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/services/roof-guttering/,,,,,,110557,27754,27754,10.632,,387,79,4.899,72.886,Fairly Easy,2.677,1,2,,104,34,0,100,51,32,0,0,0,0,,,,,cb473662eff8a682b2b3990a16afe89d,0.144,"Wed, 25 Feb 2026 17:06:46 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/services/roof-guttering/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-guttering.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,17555,17555,17555,6.725,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.04,"Thu, 23 Nov 2023 06:06:40 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-guttering.jpg,26/02/2026 14:37
https://sevenroofing.com.au/colour-chart/,text/html; charset=UTF-8,200,OK,Indexable,,Roofing and Roof Gutters Colour Chart | Seven Roofing,53,484,"Get the roof of your dreams in the colour of your choice! Through roof restoration and replacement, Seven Roofing can improve the appearance of your roof & gutters.",164,1022,,0,Colour Chart,12,Client Reviews,14,,0,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/colour-chart/,,,,,,140707,27663,27663,10.597,,19,9,2.111,100,Very Easy,0.547,1,1,,94,34,0,100,48,32,0,0,0,0,,,,,bcfa095b30a34fb535fb700086ea2ab,0.049,"Thu, 26 Feb 2026 00:48:40 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/colour-chart/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-repairs.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,16624,16624,16624,6.368,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.182,"Thu, 23 Nov 2023 06:06:39 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2022/01/roof-repairs.jpg,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/keilor-east/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Keilor East | Roof & Gutter Replacement,66,597,"Extend your roof’s lifespan with expert Roof Repairs in Keilor East. From Roof Restoration to Roof Leak Repair, Gutter & Roof Replacement, we ensure weatherproof, durable solutions.",181,1126,,0,Roof Repairs & Restoration – Keilor East,40,Roofing Services Available In Keilor East,41,Roof Leak Repairs,17,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/keilor-east/,,,,,,134690,30695,30695,11.759,,661,126,5.246,67.891,Normal,3.454,1,2,,60,34,0,100,77,34,0,0,0,0,,,,,1beb2f81545dbf81831679026aafd6e3,0.153,"Thu, 26 Feb 2026 00:35:50 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/keilor-east/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_fullyqualify-1.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.029,"Thu, 23 Nov 2023 05:58:55 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_fullyqualify-1.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/gallery_after_01.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,24777,24777,24777,9.492,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.034,"Thu, 23 Nov 2023 05:59:06 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/gallery_after_01.jpg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/bg_banner_desk01.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,179144,179144,179144,68.627,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.17,"Thu, 23 Nov 2023 06:00:48 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/bg_banner_desk01.jpg,26/02/2026 14:37
https://sevenroofing.com.au/services/roof-replacements/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Replacement Melbourne | Reliable & Expert Services | Seven Roofing,71,653,"Need Roof Replacement in Melbourne? We offer expert, long-lasting roof replacement solutions to protect your home from the elements. Contact Seven Roofing for a free quote today!",178,1122,,0,Roof Replacements in Melbourne,30,Why Work with Us,16,Why Choose Seven Roofing?,25,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/services/roof-replacements/,,,,,,112348,28736,28736,11.008,,393,66,5.955,67.971,Normal,2.734,1,2,,103,34,0,100,51,32,0,0,0,0,,,,,6937b3fba570434da64f7572c808d8dd,0.171,"Wed, 25 Feb 2026 17:06:18 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/services/roof-replacements/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/animate.css?ver=1770203543,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,9,,0,0,0,0,0,0,0,0,0,0,,,,,,0.026,"Wed, 04 Feb 2026 11:12:23 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/cache/min/1/wp-content/themes/sevenroofing/assets/css/animate.css?ver=1770203543,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/brand_acegutters-1-213x80.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,2666,2666,2666,1.021,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.116,"Thu, 23 Nov 2023 06:00:31 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/brand_acegutters-1-213x80.png,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_10years-1.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.105,"Thu, 23 Nov 2023 05:59:55 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/icon_10years-1.svg,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2025/03/Keilor-East.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,133383,133383,133383,51.096,,0,,,,,0,2,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.127,"Wed, 12 Mar 2025 03:10:10 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2025/03/Keilor-East.png,26/02/2026 14:37
https://sevenroofing.com.au/areas-we-serve/reservoir/,text/html; charset=UTF-8,200,OK,Indexable,,Roof Repairs & Restoration Reservoir | Roof & Gutter Replacement,64,585,"Experience superior roofing solutions with Seven Roofing. Our skilled team handles Roof Repairs, Roof Restoration, Roof Leak Repair, Roof & Gutter Replacement in Reservoir.",172,1070,,0,Roof Repairs & Restoration – Reservoir,38,Roofing Services Available In Reservoir,39,Roof Repairs and Painting,25,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://sevenroofing.com.au/areas-we-serve/reservoir/,,,,,,137011,31906,31906,12.223,,901,152,5.928,76.031,Fairly Easy,4.302,1,2,,60,34,0,100,76,34,0,0,0,0,,,,,2826f65a3118a8cdd96af077bed9dd18,0.146,"Thu, 26 Feb 2026 00:39:14 GMT",,,,en-AU,1.1,,,,,,https://sevenroofing.com.au/areas-we-serve/reservoir/,26/02/2026 14:37
https://sevenroofing.com.au/wp-content/uploads/2021/04/roofing_bendigo_grey.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,6517,6517,6517,2.497,,0,,,,,0,2,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.031,"Thu, 23 Nov 2023 05:58:04 GMT",,,,,1.1,,,,,,https://sevenroofing.com.au/wp-content/uploads/2021/04/roofing_bendigo_grey.png,26/02/2026 14:37
